TIME,DATA
78000,340.87065033878406
78800,340.378715035606
79200,339.3997374233902
79600,339.23536431016817
80400,339.45394961789015
80800,339.60525102452544
82000,341.6527030602755
82800,342.4989835100702
83200,342.95953661413546
83600,343.38429655452325
84400,344.97008772612054
85200,345.34628788955325
85600,345.86279998555204
86000,346.8486307556275
86400,347.83277166483396
86800,347.93279664075646
88000,349.13862578513624
88400,349.4532982125833
89200,350.58127190246756
89600,350.86270709862185
90000,350.2238813748878
91600,348.2081197377448
92000,347.3875320346034
92800,346.5295894818241
93200,345.5727388751546
93600,344.6652297868636
94800,342.74482195210595
96000,343.4038574918087
96800,344.56175652691525
98000,346.0929356911192
98400,346.3580872530354
99200,347.77908383357357
99600,348.6892135437117
100000,349.23754369124845
100800,349.7408423599941
101200,350.5247362591273
102000,351.4362847003171
102400,351.9515645727574
102800,352.0469361844996
103200,352.47249105132045
103600,353.4074065866809
104400,354.4520261417178
104800,355.26454549278026
105200,355.9596957072626
106000,357.4783963482298
106400,357.6527435699863
106800,358.19525169223243
107600,359.63582429657424
108000,360.05502319761723
109200,361.1312130387617
110000,362.50627331811006
110400,362.2867148501773
110800,361.3418586168973
111200,361.24442666298256
111600,360.97874313813463
112800,359.07871388021647
114000,357.0026157166325
115200,356.1526464138209
115600,355.2088186653108
116000,354.49965091704615
117200,352.35691279279035
117600,352.1559767397702
118000,351.22094474260035
118400,351.0536797180185
118800,350.33115472909276
119200,350.0228826049788
119600,349.3799548247915
120000,348.4387735587504
121200,347.3364036149425
121600,346.3890555595016
122400,345.21195553663614
123200,344.5333336523311
124400,343.08242716122413
124800,342.4965825091779
125200,343.1224690061496
125600,343.21044298725946
126000,343.78641941564956
126400,344.0207443200229
128000,346.9199666853622
128800,347.6109505112378
129600,348.4896060200791
130000,349.44093524945333
130400,350.0608022812525
130800,350.5297784238331
131600,350.9005403339562
132400,352.26159556286524
132800,351.4064194033823
133200,350.48223906467007
133600,349.9477469698719
134000,349.56869648024843
135200,348.8633305121163
136000,347.8330926595602
136400,347.63364641444207
136800,347.4964002465188
137200,347.4901051840294
137600,346.5464697470161
138000,345.6855823246695
138400,345.3179189877584
138800,344.6549231541276
139600,343.9208787508507
140000,343.49253394476904
140400,342.7772323612698
141600,341.2127622503272
142000,340.37675584599555
142800,339.35793491200087
143200,338.9320981311127
143600,338.0467161183909
144000,337.4645524910929
144800,338.1364552297526
145200,338.2208389280948
146000,338.8250458488368
146400,339.18257824329913
146800,340.1752930445686
147200,339.7816391282456
148000,339.15102969387505
148400,338.80881124406585
148800,337.85472662986535
150000,337.6587416148508
150400,337.87595398206366
150800,338.35494548802944
151200,339.00784863870734
152000,340.2489295277333
152400,340.56581784075104
152800,340.91664930914874
154000,342.51196915869593
154400,342.53882293098536
154800,343.0387649629653
155600,343.89532004316294
156000,344.84019949735057
156400,345.83786380745323
156800,346.136281270223
157200,346.3915358558513
157600,346.5072531111355
158000,346.6039442706814
158800,347.18666882657567
159600,347.7937653496361
160400,349.1670302866787
161600,348.91470232545964
162000,348.5971846090397
162400,348.4104352926557
162800,348.3479767638199
164000,345.9376561969491
165200,343.56140121966723
165600,343.5095668222344
166400,342.3341943296485
167600,341.343052195709
168400,339.4249127690757
168800,338.72278819922263
169200,337.93470038780407
169600,337.43897781207284
170800,335.44440673447104
171200,334.69837709404237
172000,332.9608331051852
173200,331.8377488344876
173600,330.85035372298154
174400,329.5120894243504
174800,328.89234127339006
175600,330.49596714044765
176000,330.7537675755269
176800,331.6177751559374
177200,331.8212900901691
178000,332.3544721232101
178400,332.6580871061128
179200,334.38515763013214
180000,334.8906784505815
180400,334.97576357321736
181200,336.76594619523826
181600,337.58986798566326
182000,337.8839640622025
182400,338.4955964591207
183600,339.2127299937734
184000,338.98290756917817
184400,338.14782617842803
184800,337.6207671702125
185200,336.99008759174734
185600,336.6549125263432
187200,334.46251030682964
187600,334.3558570163606
188400,333.0886166114608
188800,332.17714519391944
189200,331.97696735711537
190000,330.64216709306237
190400,329.82895798829
190800,328.9455834070996
191200,328.35314112176945
192000,327.4214175741906
192800,326.4938746658015
194000,324.6015125966988
194800,323.5776297652288
196000,322.6630835596971
196400,321.94000418851715
197200,320.7257260893023
198000,319.5699694740756
198400,319.1454728860368
198800,318.3685949997544
199200,317.5747668441338
200000,319.02516025311087
200400,319.80958599864266
200800,320.3547132028312
201200,320.9876538024364
202000,321.7486691851836
202800,322.4401759953996
203200,323.1545583168379
203600,324.016355454203
204000,324.40436176388175
204400,325.27761841688425
204800,326.1104443360561
205600,326.6691548504967
206800,328.2133494379568
207200,329.0288113012437
207600,329.3203473171723
208800,327.5568254180757
209200,327.05425819788843
209600,326.5830947969106
210400,325.88951397767863
212000,323.5772982904221
212400,322.81496923956644
212800,322.5285509469926
213600,321.3364261187139
214000,321.1532384389318
214800,320.87090393773747
215200,319.9162087742157
216400,318.3952961402515
217600,316.8694924304937
218400,315.64867045019093
219200,314.51616437277676
219600,313.8886862360016
220000,313.0963201600848
220400,312.3400665127967
221200,311.17397976874923
221600,310.61735820033215
222000,309.9634280386495
222400,309.66014146095074
223200,308.0586855834829
223600,307.53428435265755
224000,306.7614903631715
224800,306.016572014458
225200,305.5679617035639
225600,306.2483985846802
226000,306.7098596922892
226800,307.1176206090016
227200,308.00098321112216
227600,308.51294950489574
228000,308.9839078415382
228800,310.1307932034192
229600,311.16363063440383
230000,311.6283071913706
230400,312.0592981197231
230800,312.246599457371
231600,313.20267440994746
232400,313.9605621295538
232800,314.21436183236966
233200,315.0751753932704
233600,315.1523939273929
234000,315.58187029594427
234800,316.3536779365982
235600,318.1063917771995
236000,318.1274677789676
236400,317.7791082992204
236800,316.82048983775525
237600,316.284912629716
238800,315.14252876543264
239600,313.64789027831193
240400,312.6494234924126
240800,311.8646576032816
241600,311.12902569386904
242800,310.4341307538286
243200,311.2015618333623
243600,311.5597395847723
244400,312.91765810234085
244800,313.02246202227866
246400,314.43449716971827
247600,315.61700831044584
248000,315.8115962640243
248400,316.580832063029
248800,316.67892666670065
250000,316.0872361864606
251200,315.27462438409333
251600,315.05670944129395
252000,314.27839466820296
252400,314.68847024492237
254000,317.07912814341915
254800,318.0116302795059
255200,318.5522252580933
255600,318.7839950218093
256400,319.687986089707
257200,320.4592747034962
257600,320.94500247555555
258400,321.78721957454144
259200,322.3397001980949
259600,321.6004352765954
260000,320.8708156793536
260800,320.6818273353551
261200,319.9041544101197
261600,319.25274513188805
262000,318.3124830781406
262800,317.986543020479
263200,317.74868732199394
263600,317.57535226147263
264000,317.52034016186076
264800,317.304080187358
265200,316.73416652951795
265600,316.7093137078132
266000,316.5915410755479
266400,316.5334090801312
267200,315.82935620299395
268000,315.37520048451455
268400,315.2175433040039
268800,314.95152645769326
269200,314.47904395269063
270400,313.17850915417034
271200,311.8727817701705
271600,311.5798114657337
272000,311.302038206815
272400,310.6131921876604
272800,309.8121134497509
273600,309.0649232562169
274800,307.8509595466568
276000,308.6662628157328
276400,309.16151651980994
276800,309.5884490469528
277200,310.5753901838508
277600,310.9154931150257
278800,312.30414716246014
279200,312.67399176798176
280000,314.2392363535148
280400,314.3369451871315
281200,315.9772201064253
281600,316.53734496273216
282000,317.34726688300543
282400,317.53733307294453
283200,319.08397907579786
283600,319.33575852422007
284800,321.3440259906561
285200,321.4590440922255
285600,322.02314342565666
286000,321.8607572491248
286400,321.0622493777257
287600,319.7173993305319
288000,319.4418223726438
288400,318.54867475094534
288800,318.3758652089592
290400,316.6587663338333
291200,316.4658867618305
291600,316.2309952687058
292000,316.013414970877
292800,314.50215328014974
293200,313.9578554399951
293600,313.3930370307849
294000,313.0912682609468
294400,312.5009894933313
295600,310.7350663401039
296400,309.785189754108
296800,309.2059227999099
297200,308.7818346807691
298000,307.79733994651286
299200,306.0114941193438
299600,305.5022971284241
300000,305.38195117773904
300400,305.27585221849307
300800,304.8437365211357
301200,304.5096031046628
302000,303.5511091209161
302400,302.9709586984151
302800,302.3856138662413
303200,302.0057824926752
303600,301.0674690586011
304000,300.53529711600186
305200,302.58770915583455
305600,303.3267664470353
306000,303.61260776591644
306400,304.336540189189
307600,305.4841688904651
308000,305.6608823816273
308400,305.86779920189923
309200,306.27643542182454
309600,306.82098325215816
310000,307.7655520334146
310800,308.9353454618922
311600,308.80092852612864
312800,307.1435748364297
313600,305.77555206163294
314800,304.302267146413
315200,303.4867015273258
315600,303.3967395069994
316800,302.01908336236426
317200,301.5934812643268
317600,300.8798361165034
318400,300.08727864273806
318800,300.6483995422096
319200,300.9196780569172
320000,302.10285569756746
320400,302.7372012817557
320800,303.5835618031528
321600,305.0198962991442
322000,305.94656009974284
322400,306.29767593392813
322800,307.20675106792146
323600,308.08682142396145
324000,308.55975318091197
324400,309.0949900713315
325200,310.5792512349949
325600,310.6203876092511
326000,310.80976360048953
326400,311.50455732518515
327200,312.67870018794196
328000,313.3187811692889
328800,314.00668973614825
329200,314.63883971106316
329600,314.78456023836475
330400,315.78438069123007
330800,316.2228177759922
332400,318.96774422664186
332800,319.78777268160826
333600,320.86476522925693
334400,322.32936835465244
335200,323.7033205070885
336000,325.00632787946023
336800,326.16430173608796
337200,325.3342514630408
337600,324.95383949008226
338000,324.74918915511006
338400,323.84357456869117
339200,323.11160370479143
339600,322.6458497289085
340400,322.08290182455073
340800,322.55379752226173
341600,324.14095633089704
342000,324.4576886671647
342800,324.9271458416413
344000,326.6688493281324
344400,327.5916971043732
344800,328.2028573445453
345200,328.5442196059927
346000,328.77254300764474
346800,327.5633262163729
347200,327.5030833444918
348000,325.97744650569484
348800,325.13681066965125
349200,324.26981128294
349600,323.74038226296034
350000,323.0127353680911
350800,322.8954609283916
351600,324.2618149291599
352800,326.26411852615996
353200,327.1610630888258
353600,327.86702435629053
354000,328.2523904932064
354400,328.7624058622295
354800,329.5873978583559
355600,328.6614626785844
356000,327.94187304152666
356400,327.7004028446493
357200,326.7480256738815
358000,325.426705609296
359200,323.3826071159915
360000,321.6946394461399
360400,320.7526124918808
360800,320.17430650738305
361200,319.3499727043685
361600,319.32579842828204
362000,319.0060144495865
362800,317.50789619334597
363200,316.8435886704694
363600,315.9312535392639
364000,315.2531860232711
364400,315.20549429884574
364800,314.69859869775604
365600,314.50161874544
367200,312.39544756133233
367600,311.46117298008477
368800,312.8754155996741
369600,314.00469251736547
370000,314.32432410665655
370400,314.953991890133
370800,315.24837690806135
372000,317.663550999014
372800,318.4773357713609
373200,318.8492972445983
373600,318.94711248600214
374400,320.1502236655335
375200,319.04448092021886
375600,318.78413467443755
376400,317.5435667710853
376800,316.8646749460988
377200,316.32756843963637
377600,315.6946561317576
378400,314.6454081068876
378800,314.0455809402063
379200,314.039767299929
379600,313.4142098987772
380400,312.5211246851476
380800,311.81901013006774
381200,311.07364334429667
381600,310.79157230055876
382400,310.06614698074634
383200,308.9113368082479
384000,308.20588750500707
385200,306.72179448950334
386400,305.3728262789094
386800,304.81610085501006
388000,303.4930014216808
388400,303.5171372226415
389200,304.6602066595852
390000,305.4364820382491
390800,306.4425643062811
391600,307.3173198140761
392400,307.92446552362213
392800,308.4160883716534
393200,309.3969890092153
393600,309.4712120732146
394000,309.72030314910086
394400,309.76530175855805
395200,311.35262868618634
396000,312.79152706978243
396400,313.21983098650907
397200,314.2190843771217
398000,315.58659035185326
398800,317.0577463742212
399200,317.5158006149325
400000,318.5683668674494
401600,319.76880776230485
402400,320.14471034969586
402800,320.6987500534363
404400,324.4148260101228
404800,324.3463715583031
405600,322.99056848505035
406000,322.3765247692451
406400,321.7361487108507
406800,321.1403592534254
407600,319.7319921045687
408000,319.6637862201508
408400,319.18822466452013
408800,318.8130940110349
409600,317.59683876694413
410400,316.84503196590816
410800,316.70150137907234
411200,315.9891332738397
411600,315.51600110901586
413200,313.3603990972662
413600,313.0789068245641
414400,312.03626508246174
415200,311.0760418750171
415600,311.0668022695629
416000,310.07906285728006
416400,309.49104613669476
416800,309.06354078993274
417200,308.88888767542426
417600,308.436768851345
418400,308.08475253188845
418800,307.3249896876169
419200,306.687135394002
419600,306.5663839777468
420800,305.26632730949325
421200,304.8631336474172
421600,304.71348608816277
422400,303.66250271715944
422800,303.14309986367
423200,302.907807867996
424000,302.0594309350486
424800,301.5376708085671
425200,302.0096108897056
425600,302.23062182335536
426400,303.10248143902527
426800,303.958206728854
427600,305.1461431254067
428000,305.84293994993527
428800,304.1338280859249
429600,303.52781363526236
430400,302.43750506476493
432000,300.74091279871675
432400,300.22673697163856
433200,301.07355206167307
434000,301.99752477808516
434800,302.3355593278635
435600,302.6688772385554
436000,303.3271502391541
436800,304.95436093290846
438400,306.87791961586674
438800,307.3681807338166
439200,306.42197184402386
439600,306.14337229779613
440000,305.3547993899235
440400,305.21053371012835
441200,304.1279482995496
442000,302.98240343040834
442400,302.9478004738444
442800,302.0686860561794
443200,301.75959559386683
443600,300.9592394823715
444400,300.9661019510512
444800,301.0236374308364
445600,301.53648744871737
446000,301.70642976212434
446400,301.774732214578
446800,302.63042032136696
447600,303.296092949604
448000,302.37980830285636
449200,300.7412940370049
450400,301.60275273456375
452000,302.565236223468
452400,302.991581573834
453200,304.66574684922847
453600,305.32011954948035
454000,306.1225324994848
454800,307.62199986805615
455200,307.8686237271764
455600,307.9231236678109
456000,308.1489588129433
456400,308.9550644005211
457200,308.3164498290138
458400,306.6118243654147
458800,306.3007696423517
459600,305.31226822164973
460000,304.9399313154591
461200,302.85512726272503
462000,302.34401445687604
462400,302.31226562605565
462800,301.52046053889933
463200,300.72383276285535
463600,300.341430087835
464000,300.8272410707856
464400,301.7826335760302
465600,303.49507280588057
466000,303.94743919723834
466400,304.2579969562571
467600,304.83754084096256
468400,305.3314757089422
468800,305.91658346661285
470000,308.32063306131823
470400,308.9341730211832
470800,309.2556262444956
472000,310.21728526003335
472400,310.7553599988039
473600,312.6568641048398
474000,312.84014887252795
474400,313.1336310654743
474800,313.2814309862873
475200,313.78834194886446
475600,314.57569607552705
476000,315.00012715171516
476800,316.8045563831535
477200,317.3519985473855
477600,318.0040495407925
478400,318.1126334037722
478800,318.802337258298
479200,319.50225407010345
479600,319.85218399662693
480000,320.8090202826692
481200,322.35299621450787
481600,322.3932163054091
482000,322.7166970849818
482800,323.68733193101536
483200,324.4867751168792
483600,324.60952438461595
484400,324.53798058435825
485600,323.4075785843181
486000,322.72245632675117
486400,322.5707662914582
486800,321.962783840766
488400,319.99181671213296
488800,318.99494984533425
489200,318.777014828504
490000,317.47906835481035
490400,316.85709067924887
492000,314.4287008678939
492400,314.1357550379317
493200,313.70529279783085
493600,313.45839915790157
494400,312.9695468944527
494800,312.65765386335613
495200,312.0011485282355
496400,309.8969621224213
498000,308.80723129104643
498800,307.5451126967019
499600,306.35346332244427
500000,305.48013782460373
500400,304.78043986224924
501200,306.2246584715764
501600,306.3933735863733
502000,306.9951211875739
502400,307.66347303614424
503200,308.9932549937364
504000,309.88995198318815
504800,310.5624097765185
505200,311.4628955522974
506000,312.3300959103179
506400,313.1136907681075
506800,313.39636737940884
507600,314.2242026348024
508000,314.6921460471322
508400,315.48140810594555
509600,317.3014618710118
510000,317.4868915906519
510400,317.82931414528144
510800,318.26272556279594
512000,319.6826814396979
512800,319.98514224630856
513600,320.38169110394574
514000,320.85652475483954
514400,321.65088044519797
514800,321.83856560040635
515200,322.78779878043576
515600,323.34350176080795
516000,324.00744977355515
517200,326.28530527777946
517600,326.80630327706336
518400,328.0779696369578
519200,328.6809467519532
519600,328.2383268027825
520400,326.9740265500423
520800,326.46513879498383
521200,326.459275345978
522000,325.2816617892958
522400,325.0758811573331
522800,325.02354853696977
523600,323.9826310922643
524800,325.4784533151908
525200,326.37795516108736
526000,327.58830983139467
526400,328.3378753535811
526800,329.1840800248518
527200,329.40800313376826
528000,330.10413076019023
529200,330.9616604600673
530000,332.44497617129014
530800,332.51374938613986
531200,332.2853161412244
531600,331.7011442835748
532000,331.7395511431579
532800,332.441759794534
533600,334.049052956693
535600,336.0841270038087
536000,336.31863883676164
536800,337.3872356486188
537200,337.4902517908398
538000,338.5150502625691
538800,339.2923131738054
539200,338.934582939836
539600,337.9651039785035
540000,337.060174835028
540800,336.3947898505063
541200,335.73766349773337
542000,334.70457249093874
542400,334.4753085126286
542800,334.3243779394518
544000,332.13984382066
544400,331.9776228229589
544800,331.3565785834707
545600,330.2711056859629
546400,329.53781788476977
546800,329.15065850868683
547600,327.9014150712194
548000,327.2200258952193
548400,326.872072832243
548800,326.08124871645373
549600,325.59419801671726
550000,325.43343220669936
550400,324.6896442109951
550800,323.8743306096327
551600,323.99545911254125
552000,324.6093769876138
552400,325.33111818702076
552800,325.7532143953724
553600,327.29072086175046
554000,327.74469451557195
554400,328.32534064698234
555200,329.3107763799425
555600,330.21624285602485
556800,331.8343301084904
557600,332.695580875466
558000,332.95235980114126
558800,333.9712945277982
559600,335.87476187094546
560000,336.5115435470986
560400,336.68357969695137
560800,335.97017771854314
561600,334.7983130117545
562000,334.16182742832484
562800,332.57794715627267
563200,332.34143346568266
563600,332.0438979556417
564800,330.8976631613283
565200,329.89780862693243
565600,329.1492359519254
566400,329.07133247815466
566800,329.88970444043616
567200,329.9117164828491
568000,331.37069640780317
568400,332.1922148141514
569200,332.69858608270965
570000,332.7736070003565
570400,332.2095879182193
571200,331.51272546211794
571600,330.75740612959737
572800,330.0588933119534
573200,329.35962601367896
574000,328.04379007439746
574800,326.94228308843924
575600,325.5105460689996
576000,325.0096776079375
577200,324.45668252502395
577600,325.345416703846
578800,327.23672141172034
579200,327.6003278456179
579600,327.68850329869906
580000,326.7898160466107
580400,326.4055734784572
581200,325.6705189082463
581600,325.2836066112621
582400,324.23899585430837
584000,322.87574714631705
584400,321.9821839669881
585600,321.5095763651015
586000,321.25455077105715
586400,321.15544491641737
586800,320.5447948615203
588400,318.3354729915364
589200,317.06530965430346
589600,317.0603186772389
591200,315.0798804578299
591600,314.990850563432
592000,315.7112912051016
592400,315.82533183497634
592800,316.60614006902506
594000,318.9240767680364
594400,319.87877536960775
595200,320.8956421905543
596000,321.77588767362045
596400,322.40144272138724
596800,322.6287403307149
597200,323.1859788814715
598400,324.9461206533115
601200,329.3675318853843
602800,331.4723679233311
603200,330.48723416550433
604000,329.74627431864405
604400,329.3843252556909
605200,328.53740579535065
605600,328.1785907347931
606000,328.0561781220633
606400,327.07987342265113
607200,327.56837318716623
608000,328.18163716260784
608400,329.03193970803534
609200,330.2579682499545
609600,330.3711013214383
610000,331.2575242720019
610800,331.6076837815014
611200,331.88111322549275
611600,331.9728533761369
612000,332.08720810347506
613200,332.6935104273465
614800,334.3491499665748
615200,334.6880374224021
616000,335.9503751255027
616400,336.1180042760295
616800,336.3770439357774
617200,336.487604645183
617600,337.0752004466042
618400,338.439109530174
618800,338.7163945983943
620400,341.16613935449226
621600,343.1635271602549
622000,343.1945309440726
626400,343.34973890304127
626800,344.2702736284438
627600,345.35254988442153
628000,345.52901276773815
628400,345.58102465091383
628800,346.2381351995318
629600,347.3327238923243
630400,349.0407190336221
631200,347.4259533616518
632000,346.14816235329084
632800,344.67063821794346
633200,344.5231984426572
634000,342.9195379946734
634800,341.0631833946444
635600,340.58061442096516
636400,339.46870189248494
636800,339.23219522599436
637200,338.40165731157555
638000,337.36735253879226
638400,337.3376679404783
638800,336.816137715469
640800,333.9365244797567
641600,332.77885081468975
642000,332.3009473692013
642800,332.7284189152706
643200,333.40551774308125
644000,334.7668079478997
644800,335.26073560469985
645200,336.02567463736716
646000,337.6692897734594
646400,338.091282589899
646800,338.3208872466841
647600,338.86524285396433
648000,338.91381619028334
648400,339.6093624944988
648800,339.7494272565092
649600,340.3080417859982
650000,340.74369276816014
650400,339.94293127539265
650800,339.4171127407066
651200,338.86946149637686
652000,338.4633570186861
652800,337.72863511315035
653200,336.77761957715217
653600,336.4691524933447
654000,336.101421615453
654400,335.9280969164195
654800,335.6296888004647
655600,334.98869372469204
656400,333.8269713309663
656800,333.47561848905616
657200,333.41146833217715
657600,332.6084052649396
658400,332.1853433199279
658800,331.7015622258525
659200,330.73172237088176
660400,328.7001321380694
660800,328.0058332672132
662000,326.84178049041
662800,326.40544093586794
663600,324.6934487772638
664800,324.9118313552889
665600,326.0872456356815
666400,327.3542669658394
666800,328.2247246175752
667600,328.576209359421
668000,328.6459845892729
668800,329.5398435136349
669200,330.0372202421306
670000,330.4715425706507
670400,329.6309111252168
671600,328.73594656382
672800,327.3642797761113
673200,327.0123989117619
673600,326.20684954674385
674400,325.90813547933044
674800,325.5925812452469
675600,324.98453433659915
676000,324.6263342842668
676800,323.8763848636283
677600,322.5554187269031
678000,323.43351812776916
678400,323.9181160117625
680000,325.1379970469734
680400,325.6378186184993
680800,325.66090643493243
681600,325.98680030733885
682000,326.1415985498532
682400,327.09673906131087
683200,326.1573408326733
683600,326.0904303060846
684800,325.26780042047983
685200,325.1566894885962
685600,325.0324258664592
686400,323.9368493915728
686800,322.9408257551986
687200,322.72142608578866
688000,321.30631105666987
689200,319.6088310468171
689600,319.5130102571219
690400,318.738129526557
692400,316.3419504329554
692800,315.47938757044
693600,315.1052476758393
694000,314.992154348835
694400,314.6834795906932
694800,314.54762882742443
695600,312.74412125361
697600,314.891131414121
698000,315.1561224182992
698400,315.4633963221147
699200,315.9138157275825
699600,316.0924533960869
700000,316.77817029299194
701200,318.55965762110446
701600,319.4879734916584
702400,320.5455706534576
702800,320.9555240383027
703200,321.4298375119501
703600,322.3387410271616
704400,323.2412323078455
705200,324.1649784218116
706400,324.86505914167253
706800,325.4299747665818
707200,325.59946053263593
707600,326.1386143840556
708800,328.0600810315334
709200,328.5325887645366
709600,328.5428689656979
710000,327.91593100257796
711600,326.51691356434793
712000,326.3850677079846
712400,326.0587463208006
712800,325.5745912338525
713600,325.8121206909032
714000,326.56706581173296
714400,327.20500703714947
715200,328.0845974714357
715600,328.4152702098144
716000,329.2745865462703
716800,329.608326981929
717200,330.29028392936016
717600,330.87156722476175
718000,330.3849797932601
718800,329.7116765018822
719600,328.6272963300935
720000,328.2449578034545
720800,326.5223066468826
721600,324.8301327942678
722000,324.5386175609538
722400,324.2244211714738
723600,323.40687115920565
724000,323.13392937926295
724800,322.0893171810179
725600,321.3164016441883
726400,320.22525116009575
727600,318.3528262408801
728400,319.9409580514323
728800,320.233188691199
730400,322.22382492438106
731200,322.712341518169
732000,324.1945306747776
732400,325.1015907775581
732800,325.51780339535196
733200,325.9256609847815
733600,326.24367387608424
734400,324.8041100124206
734800,324.4744589018831
735600,323.5329486955375
736000,323.2390989680704
736400,322.53842283347365
737200,320.9572045463356
738000,320.0149349607933
738400,319.8338561592294
738800,318.858904417524
739200,318.27425063722654
739600,317.42078955193335
740000,317.00428930565494
740800,315.74302474191484
741200,315.45170964719637
741600,314.92831060598576
742000,314.6439098287225
742400,314.0820843356731
743200,313.6916688519976
743600,313.1280848973637
744000,312.31904801417784
744400,311.96553417503395
744800,311.7816379890146
745600,310.6173571524522
746000,309.8277293763254
747200,307.78180127088774
747600,307.61840414992537
748400,306.72988438294317
748800,305.86564348931296
749600,304.6051694438742
750000,305.4126448799742
751200,307.56084583398
752000,309.02430540120014
754000,312.37844152164746
754400,313.13431444027015
755200,312.2268117550103
755600,311.4069619942647
756000,311.36337577663653
756400,310.47922804412235
756800,310.24595817039
757600,308.75118856961546
758400,307.91524773097865
758800,307.4372801097805
759600,307.04462574338635
760400,306.0979608664351
761200,305.32716634257173
762000,304.59597986959744
763200,303.7941128755923
763600,304.3034006429485
764000,305.2999959497706
764400,305.97745113502117
765600,307.1232225899098
766400,307.9419730753152
767200,309.3228242859861
767600,309.98691112812503
768400,310.36878474537053
768800,311.0675698726208
769200,311.90057643186805
769600,312.0050728806078
770000,312.6310472914511
770400,313.175821431635
771200,314.51325573678025
771600,314.79147229401707
772000,315.1285112529904
772800,315.6915624792287
773200,316.4094942843781
773600,315.8202554354133
774000,315.6685855629765
774800,313.9311412361186
775200,313.0448271913735
775600,312.51858712831284
776000,312.34797010382243
776400,311.5702666935003
777200,310.48722932368844
778800,308.47129071375866
779200,307.73195712038114
779600,307.6762089326755
780000,307.02187202300985
780400,306.09032943010567
781200,305.23714834503204
781600,304.8282965489427
782400,303.64446436847135
783200,303.6268398035382
783600,303.69128368674905
784000,304.312765463485
784800,305.48048174423553
785200,306.2105267683527
785600,306.6969817388233
786800,307.7992160066847
787600,308.01101151525745
788400,309.31941983864357
788800,310.219923239715
789200,310.9053492769027
789600,311.2342643522806
790000,311.2005308638332
790800,310.4585668466567
792000,308.4157903842568
792400,307.8624572100196
792800,307.4745107833218
793600,306.5094761081004
794000,306.252416530428
794400,305.39476347468667
794800,304.5007341457394
795200,303.8279464689842
796000,303.01117232363544
796400,302.90369705357836
796800,302.15997499974856
797200,301.9752100744796
798400,300.0577610899218
798800,300.08724574113114
799200,301.01030663604956
799600,301.53864766445815
800000,301.78623473345664
800800,302.959258609689
801600,301.32993369506806
803600,301.3591883201714
